42.919980000	0.347030000	787.9	73.127	14.70
42.919930000	0.347130000	790.2	73.136	9.87
42.919780000	0.347270000	790.2	73.157	20.21
42.919510000	0.347560000	790.5	73.195	38.21
42.919400000	0.347680000	789.3	73.210	15.66
42.919290000	0.347870000	788.8	73.230	19.75
42.919250000	0.348100000	789.2	73.250	19.30
42.919250000	0.348260000	788.0	73.263	13.06
42.919300000	0.348410000	789.9	73.276	13.45
42.919410000	0.348680000	795.7	73.301	25.21
42.919460000	0.348890000	798.0	73.319	18.02
42.919500000	0.349190000	803.7	73.344	24.89
42.919490000	0.349390000	807.3	73.361	16.37
42.919430000	0.349510000	808.9	73.372	11.85
42.919350000	0.349580000	810.9	73.383	10.57
42.919280000	0.349610000	811.8	73.391	8.15
42.919120000	0.349660000	811.9	73.409	18.24
42.919030000	0.349740000	811.4	73.421	11.94
42.918950000	0.349860000	811.3	73.435	13.23
42.918880000	0.350050000	812.4	73.452	17.35
42.918770000	0.350630000	815.4	73.501	48.91
42.918650000	0.351140000	819.0	73.544	43.72
42.918390000	0.351990000	824.6	73.620	75.17
42.918300000	0.352390000	825.9	73.654	34.16
42.918350000	0.353350000	832.1	73.732	78.58
42.918380000	0.353650000	833.1	73.757	24.72
42.918500000	0.354670000	839.7	73.841	84.34
42.918500000	0.354810000	841.4	73.853	11.43
42.918470000	0.355050000	844.0	73.873	19.88
42.918310000	0.355710000	847.8	73.930	56.74
42.918220000	0.356180000	852.5	73.969	39.66
42.918180000	0.356590000	861.1	74.003	33.77
42.918130000	0.356820000	862.0	74.023	19.58
42.918060000	0.357080000	860.7	74.045	22.61
42.918070000	0.357250000	861.1	74.059	13.92
42.918120000	0.357420000	860.6	74.074	14.95
42.918170000	0.357520000	861.1	74.084	9.88
42.918270000	0.357670000	862.3	74.100	16.54
42.918400000	0.357900000	862.1	74.124	23.69
42.918540000	0.358080000	861.9	74.145	21.40
42.918710000	0.358240000	861.4	74.168	22.96
42.919100000	0.358560000	861.1	74.219	50.59
42.919760000	0.358950000	867.8	74.299	79.94
42.920100000	0.359070000	872.6	74.338	39.02
42.920590000	0.359230000	875.9	74.394	55.98
42.920920000	0.359430000	877.0	74.434	40.13
42.921040000	0.359480000	878.6	74.448	13.94
42.921160000	0.359500000	880.0	74.461	13.43
42.921330000	0.359490000	880.2	74.480	18.90
42.921550000	0.359440000	881.0	74.505	24.78
42.921850000	0.359300000	883.5	74.540	35.23
42.922000000	0.359260000	884.6	74.557	16.98
42.922040000	0.359260000	884.8	74.562	4.44
42.922310000	0.359350000	885.0	74.593	30.88
42.922690000	0.359390000	889.6	74.635	42.34
42.922960000	0.359380000	891.1	74.665	30.01
42.923530000	0.359330000	893.5	74.729	63.45
42.923680000	0.359330000	894.5	74.745	16.66
42.923750000	0.359370000	894.4	74.754	8.43
42.923790000	0.359420000	893.8	74.760	6.03
42.923820000	0.359490000	893.4	74.766	6.62
42.923880000	0.360070000	892.5	74.814	47.82
42.923920000	0.360220000	892.6	74.827	13.03
42.923980000	0.360290000	892.9	74.836	8.78
42.924030000	0.360320000	893.0	74.842	6.07
42.924080000	0.360310000	893.6	74.848	5.61
42.924110000	0.360260000	894.6	74.853	5.27
42.924110000	0.360160000	895.8	74.861	8.16
42.924050000	0.360040000	896.1	74.873	11.85
42.924000000	0.359930000	895.7	74.883	10.56
42.923980000	0.359810000	895.6	74.893	10.05
42.923960000	0.359350000	899.2	74.931	37.62
42.923930000	0.359190000	900.9	74.945	13.48
42.923890000	0.359140000	901.0	74.951	6.03
42.923830000	0.359090000	902.4	74.958	7.82
42.922730000	0.358900000	906.3	75.082	123.18
42.921780000	0.358600000	910.9	75.190	108.34
42.921540000	0.358550000	911.9	75.217	26.97
42.921350000	0.358480000	913.2	75.239	21.87
42.921070000	0.358300000	915.2	75.273	34.40
42.920550000	0.357950000	915.7	75.338	64.45
42.920200000	0.357570000	920.3	75.387	49.74
42.920010000	0.357320000	922.2	75.417	29.36
42.919900000	0.357100000	924.6	75.438	21.72
42.919860000	0.357000000	925.8	75.448	9.30
42.919830000	0.356760000	929.0	75.468	19.88
42.919860000	0.356540000	931.9	75.486	18.27
42.919930000	0.356360000	934.3	75.503	16.63
42.920020000	0.356220000	935.3	75.518	15.19
42.920220000	0.356040000	939.1	75.544	26.64
42.920790000	0.355600000	942.5	75.617	72.80
42.920880000	0.355460000	942.2	75.632	15.19
42.920900000	0.355340000	941.2	75.642	10.05
42.920870000	0.355220000	940.6	75.653	10.35
42.920740000	0.355030000	939.4	75.674	21.19
42.920580000	0.354750000	939.5	75.703	28.96
42.920530000	0.354580000	941.9	75.718	14.95
42.920530000	0.354470000	945.0	75.727	8.98
42.920560000	0.354300000	948.7	75.741	14.27
42.920680000	0.354050000	952.3	75.765	24.38
42.920910000	0.353730000	954.8	75.802	36.54
42.921300000	0.353400000	959.3	75.853	51.02
42.921670000	0.353070000	961.4	75.902	49.15
42.922150000	0.352540000	965.2	75.971	68.67
42.922540000	0.351980000	965.7	76.034	62.99
42.922690000	0.351780000	966.0	76.057	23.33
42.922700000	0.351670000	964.5	76.066	9.05
42.922680000	0.351470000	965.0	76.083	16.48
42.922710000	0.351330000	967.4	76.095	11.91
42.922790000	0.351140000	973.0	76.112	17.88
42.922900000	0.350940000	974.7	76.133	20.39
42.923150000	0.350670000	976.9	76.168	35.46
42.923510000	0.350300000	978.1	76.218	50.12
42.924110000	0.349760000	983.2	76.298	79.92
42.924530000	0.349310000	986.3	76.358	59.39
42.924670000	0.349130000	987.2	76.379	21.40
42.925190000	0.348330000	991.8	76.466	87.19
42.925390000	0.348070000	994.2	76.497	30.73
42.925520000	0.347930000	995.9	76.515	18.42
42.925800000	0.347710000	999.2	76.551	35.92
42.926260000	0.347400000	1003.3	76.608	57.03
42.926610000	0.347200000	1005.2	76.651	42.17
42.926900000	0.347030000	1008.5	76.686	35.08
42.926960000	0.346920000	1008.1	76.697	11.18
42.926990000	0.346780000	1007.7	76.709	11.91
42.926980000	0.346620000	1006.8	76.722	13.11
42.926910000	0.346450000	1006.3	76.738	15.91
42.926850000	0.346380000	1005.5	76.747	8.78
42.926620000	0.346230000	1004.2	76.775	28.33
42.926500000	0.346110000	1004.6	76.791	16.54
42.926400000	0.345920000	1007.5	76.811	19.08
42.926360000	0.345640000	1013.6	76.834	23.29
42.926390000	0.345380000	1018.3	76.855	21.49
42.926490000	0.345110000	1021.7	76.880	24.68
42.926550000	0.345010000	1023.8	76.891	10.54
42.926830000	0.344680000	1026.9	76.932	41.15
42.927040000	0.344530000	1027.9	76.958	26.35
42.927200000	0.344480000	1028.9	76.976	18.24
42.927370000	0.344480000	1029.1	76.995	18.89
42.927460000	0.344510000	1029.2	77.005	10.29
42.927550000	0.344580000	1029.3	77.017	11.52
42.928020000	0.345050000	1032.7	77.082	64.79
42.928150000	0.345210000	1036.0	77.101	19.47
42.928180000	0.345300000	1037.7	77.109	8.07
42.928180000	0.345390000	1039.3	77.117	7.35
42.928030000	0.345840000	1042.5	77.157	40.34
42.927960000	0.346080000	1043.3	77.178	21.08
42.927940000	0.346210000	1043.9	77.189	10.84
42.927940000	0.347050000	1048.4	77.257	68.57
42.927900000	0.347420000	1050.3	77.288	30.53
42.927810000	0.347650000	1050.6	77.309	21.27
42.927230000	0.348570000	1054.9	77.408	98.96
42.926840000	0.349070000	1062.1	77.468	59.53
42.926680000	0.349340000	1064.4	77.496	28.32
42.926390000	0.349860000	1067.0	77.549	53.29
42.926160000	0.350350000	1069.9	77.597	47.47
42.925710000	0.351460000	1077.8	77.700	103.49
42.925530000	0.351970000	1081.4	77.747	46.19
42.925370000	0.352800000	1089.0	77.817	70.05
42.925230000	0.353350000	1090.3	77.864	47.52
42.925070000	0.353920000	1090.2	77.914	49.81
42.925050000	0.354120000	1090.0	77.930	16.48
42.925050000	0.354170000	1090.0	77.934	4.08
42.925100000	0.354250000	1088.7	77.943	8.57
42.925130000	0.354280000	1088.2	77.947	4.14
42.925180000	0.354290000	1087.9	77.953	5.61
42.925230000	0.354280000	1088.0	77.958	5.61
42.925290000	0.354210000	1089.3	77.967	8.78
42.925330000	0.354090000	1090.6	77.978	10.76
42.925370000	0.353780000	1093.1	78.004	25.70
42.925480000	0.353550000	1097.4	78.026	22.40
42.925760000	0.353120000	1104.7	78.073	46.90
42.926100000	0.352690000	1109.4	78.125	51.57
42.926300000	0.352420000	1111.4	78.156	31.30
42.926810000	0.351630000	1118.7	78.242	85.85
42.927010000	0.351390000	1121.2	78.271	29.62
42.927100000	0.351340000	1122.1	78.282	10.80
42.927610000	0.351280000	1126.7	78.339	56.87
42.927940000	0.351170000	1128.3	78.377	37.74
42.928170000	0.351060000	1129.6	78.404	27.08
42.928760000	0.350630000	1137.4	78.478	74.35
42.929180000	0.350250000	1142.9	78.534	56.03
42.929960000	0.349510000	1153.7	78.640	105.63
42.930540000	0.348980000	1156.1	78.717	77.61
42.930930000	0.348560000	1160.3	78.773	55.25
42.931100000	0.348280000	1160.7	78.802	29.65
42.931370000	0.347970000	1165.4	78.842	39.24
42.931770000	0.347590000	1173.2	78.896	54.19
42.932170000	0.347300000	1179.1	78.946	50.35
42.932980000	0.346880000	1188.0	79.042	96.29
42.933310000	0.346670000	1190.4	79.083	40.47
42.933560000	0.346540000	1192.2	79.113	29.73
42.934000000	0.346360000	1196.6	79.164	51.04
42.934230000	0.346250000	1199.2	79.191	27.08
42.934550000	0.346060000	1202.2	79.229	38.79
42.934950000	0.345820000	1206.2	79.278	48.56
42.935270000	0.345570000	1208.1	79.319	40.99
42.935870000	0.345040000	1214.2	79.399	79.46
42.936070000	0.344880000	1217.0	79.424	25.77
42.936300000	0.344640000	1219.2	79.456	32.20
42.936580000	0.344280000	1221.2	79.499	42.79
42.937270000	0.343490000	1228.6	79.599	100.17
42.937870000	0.342940000	1236.0	79.680	80.36
42.938180000	0.342640000	1240.2	79.722	42.26
42.938410000	0.342300000	1241.4	79.760	37.72
42.938560000	0.342030000	1240.8	79.787	27.63
42.938600000	0.341870000	1238.4	79.801	13.79
42.938600000	0.341810000	1236.9	79.806	4.90
42.938550000	0.341670000	1230.3	79.819	12.71
42.938460000	0.341510000	1229.5	79.835	16.45
42.938400000	0.341260000	1234.8	79.857	21.47
42.938370000	0.341180000	1236.7	79.864	7.33
42.938330000	0.341130000	1237.0	79.870	6.03
42.938050000	0.340980000	1235.3	79.904	33.43
42.937960000	0.340830000	1240.6	79.919	15.81
42.937930000	0.340660000	1244.1	79.934	14.27
42.937960000	0.340390000	1248.7	79.956	22.29
42.938010000	0.340200000	1250.6	79.972	16.47
42.938110000	0.340000000	1253.4	79.992	19.75
42.938350000	0.339590000	1257.4	80.035	42.79
42.938580000	0.339300000	1263.3	80.070	34.83
42.938900000	0.338820000	1267.4	80.123	52.90
42.939270000	0.338090000	1271.2	80.195	72.39
42.939380000	0.337850000	1272.9	80.218	23.09
42.939510000	0.337460000	1273.6	80.253	34.96
42.939640000	0.337260000	1275.8	80.275	21.80
42.939800000	0.337140000	1279.6	80.295	20.29
42.939920000	0.337070000	1282.4	80.310	14.50
42.940130000	0.336920000	1285.9	80.336	26.35
42.940390000	0.336670000	1287.8	80.371	35.36
42.940670000	0.336370000	1290.2	80.411	39.59
42.940840000	0.336080000	1289.5	80.441	30.28
42.941010000	0.335690000	1290.4	80.478	37.01
42.941080000	0.335510000	1292.2	80.495	16.62
42.941160000	0.335410000	1294.2	80.507	12.07
42.941220000	0.335390000	1295.5	80.514	6.86
42.941280000	0.335400000	1297.1	80.520	6.72
42.941350000	0.335440000	1299.3	80.529	8.43
42.941390000	0.335510000	1301.4	80.536	7.24
42.941410000	0.335610000	1302.9	80.545	8.46
42.941400000	0.335740000	1304.2	80.555	10.67
42.941330000	0.335920000	1304.9	80.572	16.62
42.941120000	0.336110000	1303.2	80.600	28.01
42.941000000	0.336200000	1300.9	80.615	15.22
42.940920000	0.336380000	1303.1	80.632	17.17
42.940750000	0.336790000	1311.4	80.671	38.43
42.940590000	0.337070000	1313.3	80.700	28.95
42.940360000	0.337390000	1313.1	80.736	36.54
42.940260000	0.337670000	1314.8	80.762	25.41
42.940160000	0.338330000	1320.4	80.817	55.00
42.940070000	0.339140000	1325.5	80.884	66.86
42.940060000	0.339580000	1328.5	80.919	35.93
42.940080000	0.340210000	1331.7	80.971	51.47
42.940170000	0.340810000	1334.2	81.021	49.98
42.940260000	0.341010000	1333.6	81.040	19.14
42.940310000	0.341070000	1333.8	81.047	7.41
42.940430000	0.341130000	1336.1	81.062	14.20
42.940530000	0.341240000	1338.2	81.076	14.28
42.940570000	0.341460000	1339.3	81.094	18.50
42.940490000	0.342250000	1345.1	81.160	65.09
42.940420000	0.342820000	1348.7	81.207	47.17
42.940370000	0.343410000	1353.4	81.255	48.47
42.940370000	0.343740000	1356.1	81.282	26.93
42.940420000	0.344050000	1358.6	81.308	25.90
42.940590000	0.344580000	1360.9	81.355	47.20
42.940650000	0.344720000	1361.1	81.368	13.23
42.940700000	0.344750000	1361.8	81.374	6.07
42.940780000	0.344760000	1363.4	81.383	8.92
42.940870000	0.344700000	1366.1	81.395	11.13
42.940910000	0.344590000	1368.7	81.405	10.02
42.940900000	0.344500000	1369.8	81.412	7.43
42.940870000	0.344410000	1370.2	81.420	8.07
42.940750000	0.344240000	1368.1	81.439	19.24
42.940710000	0.344100000	1367.4	81.452	12.26
42.940700000	0.343860000	1367.1	81.471	19.62
42.940750000	0.343540000	1368.1	81.498	26.70
42.940810000	0.343270000	1369.6	81.521	23.02
42.941180000	0.341880000	1380.1	81.642	120.67
42.941270000	0.341420000	1383.0	81.680	38.85
42.941350000	0.340770000	1388.5	81.734	53.79
42.941420000	0.340290000	1391.6	81.774	39.94
42.941530000	0.339840000	1394.8	81.813	38.71
42.941740000	0.339120000	1400.6	81.876	63.23
42.941880000	0.338710000	1404.6	81.913	36.90
42.942150000	0.337990000	1409.4	81.979	65.98
42.942290000	0.337740000	1411.4	82.005	25.66
42.942370000	0.337660000	1412.0	82.016	11.03
42.942630000	0.337580000	1417.3	82.045	29.61
42.942740000	0.337500000	1417.0	82.059	13.86
42.943150000	0.337030000	1419.3	82.119	59.55
42.943250000	0.336870000	1421.4	82.136	17.14
42.943290000	0.336690000	1420.5	82.151	15.35
42.943300000	0.336460000	1419.1	82.170	18.80
42.943300000	0.336040000	1421.6	82.204	34.28
42.943280000	0.335590000	1424.2	82.241	36.79
42.943310000	0.335430000	1425.6	82.255	13.48
42.943470000	0.334810000	1431.8	82.308	53.63
42.943660000	0.334150000	1439.2	82.366	57.85
42.943810000	0.333650000	1444.9	82.410	44.08
42.943850000	0.333390000	1445.9	82.432	21.68
42.943830000	0.332610000	1447.3	82.495	63.70
42.943810000	0.332210000	1451.4	82.528	32.72
42.943760000	0.332020000	1453.3	82.545	16.47
42.943720000	0.331950000	1453.6	82.552	7.24
42.943660000	0.331910000	1453.5	82.559	7.42
42.943450000	0.331810000	1451.4	82.584	24.72
42.943400000	0.331770000	1451.4	82.590	6.44
42.943360000	0.331700000	1452.7	82.598	7.24
42.943260000	0.331400000	1456.4	82.625	26.89
42.943180000	0.331210000	1458.7	82.642	17.87
42.943000000	0.331030000	1457.3	82.667	24.81
42.942930000	0.330960000	1456.3	82.677	9.65
42.942900000	0.330880000	1457.0	82.684	7.33
42.942890000	0.330600000	1461.9	82.707	22.88
42.942880000	0.330270000	1464.3	82.734	26.96
42.942820000	0.329660000	1467.6	82.784	50.23
42.942810000	0.329580000	1468.4	82.791	6.62
42.942730000	0.329320000	1469.1	82.814	23.01
42.942590000	0.329050000	1467.9	82.841	26.97
42.942480000	0.328560000	1475.7	82.883	41.82
42.942290000	0.328010000	1480.3	82.932	49.60
42.942260000	0.327790000	1484.2	82.951	18.26
42.942280000	0.327610000	1486.3	82.965	14.86
42.942290000	0.327520000	1487.3	82.973	7.43
42.942370000	0.327340000	1487.7	82.990	17.17
42.942460000	0.327180000	1486.9	83.007	16.45
42.942820000	0.326790000	1485.2	83.058	51.11
42.943020000	0.326510000	1483.4	83.090	31.87
42.943180000	0.326190000	1481.8	83.121	31.59
42.943290000	0.325730000	1479.0	83.161	39.48
42.943390000	0.325160000	1475.4	83.208	47.83
42.943510000	0.324620000	1472.2	83.254	46.04
42.943550000	0.324370000	1470.3	83.275	20.88
42.943570000	0.324080000	1467.6	83.299	23.77
42.943620000	0.323560000	1464.6	83.342	42.80
42.943700000	0.323310000	1463.9	83.364	22.26
42.943900000	0.322900000	1464.5	83.404	40.17
42.944060000	0.322590000	1463.3	83.435	30.92
42.944550000	0.321280000	1454.3	83.555	119.97
42.945080000	0.320060000	1446.0	83.671	115.67
42.945410000	0.319480000	1443.1	83.731	59.87
42.945610000	0.319130000	1441.1	83.767	36.19
42.945730000	0.318690000	1435.3	83.805	38.30
42.946030000	0.317840000	1429.7	83.882	76.96
42.946200000	0.317490000	1426.3	83.916	34.24
42.946400000	0.317260000	1426.2	83.946	29.09
42.946500000	0.317110000	1426.5	83.962	16.53
42.946520000	0.317000000	1425.9	83.971	9.25
42.946500000	0.316860000	1425.9	83.983	11.64
42.946210000	0.316390000	1421.5	84.033	50.09
42.946120000	0.316270000	1422.1	84.047	14.00
42.945930000	0.316190000	1416.7	84.069	22.09
42.945730000	0.316070000	1412.5	84.093	24.28
42.945560000	0.315860000	1411.3	84.119	25.50
42.945030000	0.315120000	1405.4	84.203	84.35
42.944900000	0.314940000	1402.8	84.224	20.60
42.944820000	0.314790000	1401.4	84.239	15.13
42.944740000	0.314480000	1401.4	84.266	26.82
42.944690000	0.314260000	1400.8	84.285	18.79
42.944560000	0.314010000	1398.5	84.310	25.00
42.944120000	0.313050000	1392.4	84.402	92.35
42.944030000	0.312880000	1391.5	84.419	17.10
42.943920000	0.312740000	1389.6	84.436	16.73
42.943810000	0.312640000	1387.8	84.451	14.69
42.943590000	0.312510000	1383.6	84.477	26.64
42.943480000	0.312390000	1381.4	84.493	15.66
42.943290000	0.312110000	1380.3	84.524	31.11
42.943070000	0.311850000	1377.1	84.556	32.37
42.942870000	0.311680000	1373.1	84.582	26.19
42.942790000	0.311660000	1369.9	84.592	9.04
42.942570000	0.311670000	1363.6	84.616	24.45
42.942500000	0.311620000	1364.0	84.625	8.78
42.942450000	0.311560000	1364.8	84.632	7.41
42.942430000	0.311370000	1371.5	84.648	15.67
42.942540000	0.309630000	1366.0	84.790	142.54
42.942670000	0.308600000	1359.8	84.876	85.30
42.942740000	0.308190000	1357.0	84.910	34.35
42.942830000	0.307890000	1356.5	84.936	26.45
42.943070000	0.307200000	1352.2	84.999	62.31
42.943100000	0.307020000	1350.3	85.014	15.06
42.943090000	0.306950000	1348.6	85.020	5.82
42.943020000	0.306880000	1346.6	85.029	9.65
42.942860000	0.306790000	1343.2	85.049	19.23
42.942810000	0.306650000	1342.9	85.061	12.70
42.942800000	0.306580000	1342.9	85.067	5.82
42.942820000	0.305670000	1338.3	85.141	74.30
42.942820000	0.305510000	1337.8	85.154	13.06
42.942790000	0.305410000	1337.4	85.163	8.82
42.942730000	0.305350000	1336.4	85.172	8.27
42.942660000	0.305340000	1335.0	85.179	7.82
42.942500000	0.305350000	1331.2	85.197	17.79
42.942400000	0.305330000	1327.4	85.208	11.23
42.942310000	0.305220000	1326.0	85.222	13.44
42.942270000	0.305050000	1327.4	85.236	14.57
42.942240000	0.304770000	1329.5	85.259	23.09
42.942190000	0.304610000	1328.0	85.274	14.19
42.941980000	0.304180000	1321.9	85.316	42.14
42.941760000	0.303470000	1321.8	85.379	62.89
42.941590000	0.303230000	1316.6	85.406	27.21
42.941540000	0.303100000	1314.8	85.418	11.98
42.941490000	0.302930000	1313.4	85.433	14.95
42.941450000	0.302580000	1314.4	85.462	28.91
42.941430000	0.302520000	1313.6	85.467	5.38
42.941300000	0.302360000	1307.6	85.487	19.47
42.941110000	0.302120000	1301.0	85.515	28.80
42.940960000	0.302070000	1299.0	85.533	17.16
42.940810000	0.302030000	1296.6	85.550	16.98
42.940700000	0.301920000	1297.3	85.565	15.16
42.940600000	0.301770000	1297.0	85.581	16.53
42.940500000	0.301590000	1294.8	85.600	18.42
42.940440000	0.301380000	1294.7	85.618	18.39
42.940400000	0.301250000	1294.2	85.630	11.50
42.940330000	0.301110000	1292.2	85.643	13.82
42.940250000	0.300970000	1290.0	85.658	14.48
42.940130000	0.300720000	1286.1	85.682	24.37
42.940020000	0.300430000	1283.3	85.709	26.64
42.939990000	0.300400000	1282.0	85.713	4.14
42.939950000	0.300380000	1281.1	85.718	4.73
42.939660000	0.300370000	1272.0	85.750	32.23
42.939610000	0.300350000	1271.6	85.756	5.79
42.939540000	0.300270000	1273.6	85.766	10.15
42.939500000	0.300090000	1277.7	85.781	15.35
42.939480000	0.299560000	1280.8	85.825	43.32
42.939450000	0.299390000	1278.5	85.839	14.27
42.939330000	0.299230000	1272.4	85.857	18.66
42.939190000	0.299140000	1265.8	85.875	17.20
42.939090000	0.299010000	1261.4	85.890	15.36
42.939060000	0.298920000	1260.6	85.898	8.07
42.939050000	0.298790000	1263.0	85.909	10.67
42.939070000	0.298530000	1269.7	85.930	21.34
42.939120000	0.298230000	1272.5	85.955	25.11
42.939380000	0.297450000	1268.4	86.025	69.91
42.939550000	0.297120000	1265.8	86.058	32.90
42.939770000	0.296860000	1263.8	86.090	32.37
42.940200000	0.296650000	1266.3	86.141	50.75
42.940260000	0.296610000	1266.0	86.149	7.42
42.940330000	0.296480000	1261.5	86.162	13.16
42.940370000	0.296180000	1253.1	86.187	24.89
42.940440000	0.295930000	1249.8	86.208	21.84
42.940790000	0.295170000	1245.1	86.282	73.21
42.941020000	0.294530000	1240.0	86.340	58.15
42.941120000	0.294310000	1237.8	86.361	21.11
42.941260000	0.294070000	1235.9	86.386	25.01
42.941520000	0.293700000	1233.3	86.428	41.79
42.941910000	0.293200000	1227.6	86.487	59.52
42.942050000	0.293070000	1227.3	86.506	18.83
42.942330000	0.292930000	1226.8	86.539	33.14
42.942370000	0.292900000	1226.2	86.544	5.07
42.942460000	0.292780000	1224.2	86.558	14.00
42.942490000	0.292690000	1223.1	86.566	8.07
42.942470000	0.292570000	1221.7	86.576	10.04
42.942420000	0.292490000	1220.6	86.585	8.57
42.942360000	0.292470000	1220.1	86.592	6.86
42.942230000	0.292480000	1219.7	86.606	14.46
42.941770000	0.292600000	1215.1	86.658	52.03
42.941510000	0.292690000	1212.5	86.688	29.80
42.940820000	0.293000000	1205.7	86.769	80.72
42.940750000	0.293050000	1204.8	86.778	8.78
42.940640000	0.293160000	1204.5	86.793	15.16
42.940500000	0.293320000	1204.3	86.813	20.31
42.940420000	0.293340000	1202.8	86.822	9.04
42.940370000	0.293300000	1200.4	86.829	6.44
42.940360000	0.293150000	1196.2	86.841	12.29
42.940380000	0.293090000	1195.2	86.846	5.38
42.940420000	0.293030000	1194.9	86.853	6.61
42.940540000	0.292920000	1196.5	86.869	16.07
42.940650000	0.292780000	1196.8	86.886	16.73
42.941460000	0.291320000	1186.1	87.035	149.32
42.941580000	0.291150000	1183.8	87.054	19.24
42.941900000	0.290760000	1179.6	87.102	47.72
42.942060000	0.290620000	1178.1	87.123	21.13
42.942190000	0.290550000	1177.5	87.139	15.53
42.942370000	0.290510000	1178.3	87.159	20.26
42.942650000	0.290500000	1179.1	87.190	31.12
42.942710000	0.290470000	1178.0	87.197	7.10
42.942740000	0.290430000	1176.5	87.202	4.67
42.942740000	0.290350000	1173.7	87.208	6.53
42.942710000	0.290260000	1170.7	87.216	8.07
42.942660000	0.290220000	1169.8	87.223	6.44
42.942590000	0.290190000	1169.4	87.231	8.15
42.941510000	0.290100000	1159.0	87.351	120.20
42.941180000	0.290130000	1156.5	87.388	36.74
42.941050000	0.290190000	1155.6	87.403	15.25
42.940990000	0.290260000	1155.6	87.412	8.78
42.940880000	0.290460000	1156.6	87.432	20.39
42.940820000	0.290520000	1156.0	87.441	8.27
42.940720000	0.290520000	1152.0	87.452	11.11
42.940690000	0.290480000	1150.2	87.456	4.67
42.940660000	0.290370000	1147.5	87.466	9.58
42.940700000	0.290190000	1146.5	87.481	15.35
42.940960000	0.289470000	1143.2	87.547	65.48
42.941140000	0.289170000	1142.0	87.578	31.61
42.941330000	0.288970000	1139.0	87.605	26.68
42.941440000	0.288870000	1137.8	87.620	14.70
42.941620000	0.288750000	1136.1	87.642	22.27
42.941970000	0.288570000	1132.2	87.684	41.56
42.942300000	0.288440000	1127.9	87.722	38.16
42.942460000	0.288410000	1126.6	87.740	17.94
42.942890000	0.288460000	1124.0	87.788	47.94
42.943300000	0.288550000	1120.3	87.834	46.14
42.943440000	0.288610000	1119.1	87.850	16.31
42.943660000	0.288780000	1116.9	87.878	28.10
42.943920000	0.289020000	1114.6	87.913	34.90
42.943970000	0.289040000	1114.2	87.919	5.79
42.944060000	0.289050000	1113.4	87.929	10.03
42.944120000	0.289020000	1112.4	87.936	7.10
42.944190000	0.288950000	1111.2	87.946	9.65
42.944240000	0.288840000	1110.4	87.956	10.56
42.944300000	0.288590000	1108.9	87.978	21.46
42.944310000	0.288390000	1108.2	87.994	16.36
42.944300000	0.288070000	1107.0	88.020	26.14
42.944280000	0.287890000	1106.1	88.035	14.86
42.944220000	0.287760000	1104.7	88.048	12.53
42.943560000	0.286590000	1100.0	88.168	120.39
42.942960000	0.285470000	1099.3	88.281	113.13
42.942880000	0.285250000	1098.7	88.301	20.03
42.942830000	0.284900000	1097.6	88.330	29.10
42.942780000	0.282840000	1090.3	88.498	168.22
42.942810000	0.282370000	1090.8	88.537	38.50
42.942880000	0.282100000	1091.9	88.560	23.37
42.943080000	0.281660000	1092.0	88.603	42.23
42.943280000	0.281270000	1094.3	88.641	38.82
42.943370000	0.280930000	1093.2	88.671	29.50
42.943430000	0.280540000	1092.7	88.703	32.52
42.943580000	0.279990000	1090.9	88.751	47.88
42.943640000	0.279660000	1090.8	88.779	27.75
42.943620000	0.278940000	1090.4	88.838	58.81
42.943580000	0.278330000	1090.0	88.888	49.98
42.943600000	0.278020000	1090.0	88.913	25.40
42.943650000	0.277760000	1090.3	88.935	21.93
42.943780000	0.277330000	1089.2	88.973	37.95
42.943970000	0.276860000	1090.7	89.017	43.78
42.944180000	0.276540000	1090.7	89.052	35.02
42.944350000	0.276310000	1092.1	89.078	26.63
42.944520000	0.276040000	1089.4	89.108	29.02
42.944620000	0.275750000	1086.9	89.134	26.15
42.944770000	0.275040000	1083.0	89.194	60.29
42.945170000	0.273890000	1080.0	89.298	103.84
42.945400000	0.273040000	1082.9	89.372	73.93
42.945540000	0.272620000	1082.2	89.409	37.64
42.945700000	0.272300000	1082.1	89.441	31.59
42.945810000	0.272150000	1080.1	89.458	17.30
42.946010000	0.271990000	1076.8	89.484	25.77
42.946200000	0.271880000	1074.3	89.507	22.94
42.946450000	0.271630000	1074.3	89.541	34.46
42.946910000	0.271200000	1073.3	89.603	61.99
42.947290000	0.270920000	1073.5	89.651	48.00
42.947650000	0.270740000	1074.1	89.694	42.61
42.948050000	0.270590000	1073.6	89.740	46.09
42.948350000	0.270550000	1073.1	89.774	33.49
42.948760000	0.270550000	1071.0	89.819	45.55
42.948880000	0.270510000	1070.6	89.833	13.72
42.948980000	0.270450000	1069.8	89.845	12.14
42.949110000	0.270300000	1069.6	89.864	18.93
42.949300000	0.269980000	1068.8	89.898	33.58
42.949560000	0.269510000	1066.9	89.946	48.01
42.949740000	0.269150000	1066.5	89.981	35.54
42.949820000	0.268900000	1063.5	90.003	22.25
42.949840000	0.268800000	1062.3	90.012	8.46
42.949820000	0.268610000	1062.1	90.027	15.66
42.949780000	0.268180000	1060.0	90.063	35.37
42.949830000	0.267950000	1058.1	90.082	19.57
42.949880000	0.267860000	1057.2	90.092	9.21
42.950000000	0.267750000	1053.9	90.108	16.07
